Product ID,Product Name,Brand,Current Price,Original Price,Discount,Rating,Reviews,Stock Status,SellerInfo,CATEGORY,Current Price Average,Original Price Average,General_Category
TO871EA1QYU11NAFAMZ,Tornado 43 Inch FHD Smart LED TV With Built In Receiver  43ES4600E,Tornado,11499.00,11499.00,0%,0.0,0,Available,Rayashop,Electronics,11499.0,11499.0,Electronics
SE187EA2E76QXNAFAMZ,Senator The Captain Q2,Senator,5000.00,5000.00,0%,0.0,0,Available,Maka sat,Electronics,5000.0,5000.0,Electronics
LG178EA2YF0ZHNAFAMZ,LG TV 55 Nano Cell 4K Smart AI Magic Remote WebOS24 2024  55NANO80T6A,LG,36399.00,36399.00,0%,0.0,0,Available,2B For Information Technology Systems,Electronics,36399.0,36399.0,Electronics
GE810EA26X8ZHNAFAMZ,Cover For Samsung Tv Remote Case Skin Sleeve Protector AntiLost Shockproof Glowing For Samsung Smart 4K Ultra HDTV Remote,Unknown Brand,325.00,325.00,0%,0.0,0,Available,Falcon,Electronics,325.0,325.0,Electronics
PH124EA2ANODVNAFAMZ,Philps  SAT P3,Philps,450.00,450.00,0%,0.0,0,Available,Maka sat,Electronics,450.0,450.0,Electronics
TR301EA2YCPT0NAFAMZ,Truman Digital Satellite Reciever Mini HD  TM 7K  Black,Truman,425.00,600.00,29%,0.0,0,Available,New Trade,Electronics,425.0,600.0,Electronics
FR057EA2MICVXNAFAMZ,Fresh TV 50 Inch Smart Linux  19653  50LU434RL,Fresh,21499.00,21499.00,0%,0.0,0,Available,2B For Information Technology Systems,Electronics,21499.0,21499.0,Electronics
BI382EA1QR9NHNAFAMZ,Bismarck 55Inch Smart TV Frameless Design 4K Ultra HD 2160p LED Display  HDMI  USB Ports Black,Bismarck,14999.00,16999.00,12%,0.0,0,Available,Premium Way MPDS,Electronics,14999.0,16999.0,Electronics
TO871EA31FPJZNAFAMZ,Tornado Smart TV  HD DLED 32 Inch WiFi Connection 32ES4600E,Tornado,7717.00,12000.00,36%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,7717.0,12000.0,Electronics
HA144EA2AYWH3NAFAMZ,Haier H50S80EU 50 Inch 4K QLED Smart Google TV  Gaming 120 Hz  Dolby Vision  Atmos  MEMCVRRALLM  232GB RAMROM  Voice Control  HDR10  Chromecast HDMI 21  Premium BezelLess Design,Haier,16799.00,21349.00,21%,0.0,0,Available,Lila Al kadr electrical appliances MPDS,Electronics,16799.0,21349.0,Electronics
BE116EA1W0H2BNAFAMZ,Beko  50 Inch LED Smart TV 4K UHD Builtin Receiver  B50M D 895 A,Beko,21250.00,21250.00,0%,0.0,0,Available,Abdelaziz street MPDS,Electronics,21250.0,21250.0,Electronics
GE810EA2OBZAVNAFAMZ,Shower wire connector nut  Silver ,Unknown Brand,10.99,56.00,80%,0.0,0,Available,Portal Electronics Marketplace,Electronics,10.99,56.0,Electronics
BI382EA1X6ZVPNAFAMZ,Bismarck  Digital HD Satellite Receiver BM4040,Bismarck,499.00,899.00,44%,0.0,0,Available,First One On Line,Electronics,499.0,899.0,Electronics
SA024EA0L6GY7NAFAMZ,Samsung 75 InchThe Frame 4K UHD Smart QLED TV With Built In Receiver  QA75LS03D,Samsung,76999.00,76999.00,0%,0.0,0,Available,Rayashop,Electronics,76999.0,76999.0,Electronics
GE810EL0J8QNPNAFAMZ,F Plug Connector For RG6 Cable Part 15,Unknown Brand,199.00,199.00,0%,4.0,1,Available,Unknown,Electronics,199.0,199.0,Electronics
GE810EA06GQ6JNAFAMZ,Shower Cable Nut With Inner Couch Loaded For Increase Stabilization Power  High Quality,Unknown Brand,100.00,100.00,0%,5.0,1,Available,The Container,Electronics,100.0,100.0,Electronics
GE810EL0PSQU6NAFAMZ,Simple Style 3D Glasses  RedBlue,Unknown Brand,175.00,175.00,0%,4.6,8,Available,mr_sherif.sh Marketplace,Electronics,175.0,175.0,Electronics
TO871EA39LGK9NAFAMZ,Tornado HD DLED TV 32 Inch BuiltIn Receiver 32EC3300E,Tornado,7490.00,7490.00,0%,0.0,0,Available,Alamleg MPDS,Electronics,7490.0,7490.0,Electronics
HA144EA2CTPVTNAFAMZ,Haier Google TV 43 FHD Smart LED With Builtin Receiver  H43K80EF,Haier,16799.00,16799.00,0%,0.0,0,Available,2B For Information Technology Systems,Electronics,16799.0,16799.0,Electronics
SA024EL03X5RSNAFAMZ,Samsung 65 The Frame Art Mode 4K Smart TV,Samsung,47204.00,61399.00,23%,0.0,0,Available,Jumia,Electronics,47204.0,61399.0,Electronics
SA024EA0HLCN1NAFAMZ,Samsung 55 Inch The Frame 4K UHD Smart QLED TV With Built In Receiver  QA55LS03D,Samsung,44999.00,44999.00,0%,0.0,0,Available,Rayashop,Electronics,44999.0,44999.0,Electronics
JA393EA1SOAZPNAFAMZ,Jac 58 LED 4K UHD Smart Frameless  58JC7132F,Jac,21599.00,21599.00,0%,0.0,0,Available,2B For Information Technology Systems,Electronics,21599.0,21599.0,Electronics
SA024EA1JYCSFNAFAMZ,Samsung 65 InchThe Frame 4K UHD Smart QLED TV With Built In Receiver  QA65LS03D,Samsung,55999.00,55999.00,0%,0.0,0,Available,Rayashop,Electronics,55999.0,55999.0,Electronics
GE810EA2ITX31NAFAMZ,Cover For Samsung Tv Remote Case Skin Sleeve Protector AntiLost Shockproof Glowing For Samsung Smart 4K Ultra HDTV Remote,Unknown Brand,325.00,325.00,0%,0.0,0,Available,Falcon,Electronics,325.0,325.0,Electronics
TO871EA2ATWB9NAFAMZ,Tornado 32 Inch HD Smart LED TV  32ES4600E,Tornado,9499.00,11500.00,17%,0.0,0,Available,Muasast aleaarbe MPDS,Electronics,9499.0,11500.0,Electronics
LG178EA06S0NGNAFAMZ,LG OLED 65CS3VA  Screen 65 Inches,LG,122848.00,200000.00,39%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,122848.0,200000.0,Electronics
CA144EA36W0UGNAFAMZ,Cable Cable for Receiver Connection 75Y,Cable,350.00,350.00,0%,0.0,0,Available,Maka sat,Electronics,350.0,350.0,Electronics
SM223EA2EZ0AGNAFAMZ,Smart LNB SINGLE,Smart,200.00,200.00,0%,0.0,0,Available,Maka sat,Electronics,200.0,200.0,Electronics
HA144EA2AQRXNNAFAMZ,Haier 55 Inch QLED Smart TV 4K UHD With Builtin Receiver  H55S80EU,Haier,25128.00,32999.00,24%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,25128.0,32999.0,Electronics
GE810EA2B4A83NAFAMZ,Remote control for Unionaire Screen,Unknown Brand,164.99,219.99,25%,0.0,0,Available,Qamer Gifts,Electronics,164.99,219.99,Electronics
GE810EA2MGECGNAFAMZ,Remote control for Daewoo Screen,Unknown Brand,157.49,209.99,25%,0.0,0,Available,Qamer Gifts,Electronics,157.49,209.99,Electronics
LG178EA1NUOO0NAFAMZ,LG Smart NanoCell TV 55 Inch 4K UHD  with Built in Receiver  55NANO80T6A,LG,26682.00,40000.00,33%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,26682.0,40000.0,Electronics
GE810EA2TM0YVNAFAMZ,New Gold X5  Black,Unknown Brand,1100.00,1100.00,0%,0.0,0,Available,EM Store,Electronics,1100.0,1100.0,Electronics
LG178EA1YWGVSNAFAMZ,LG Smart LED TV 55 Inch 4K UHD with Built In Receiver  55QNED80T6B,LG,37874.00,40000.00,5%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,37874.0,40000.0,Electronics
TI755EA2A61D0NAFAMZ,Tiger Tigerusb,Tiger,130.00,130.00,0%,0.0,0,Available,Maka sat,Electronics,130.0,130.0,Electronics
ST306EA2WBZWANAFAMZ,Star Starsat4200,Star,100.00,100.00,0%,0.0,0,Available,Maka sat,Electronics,100.0,100.0,Electronics
TR301EA238YP1NAFAMZ,Truman Digital Satellite Receiver Mini HD TM9K Grey,Truman,425.00,425.00,0%,0.0,0,Available,New Trade,Electronics,425.0,425.0,Electronics
LG178EA1H5OOCNAFAMZ,LG OLED 55CS3VA 55inch Screen,LG,93313.00,95000.00,2%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,93313.0,95000.0,Electronics
SH287EA2HPTX7NAFAMZ,Sharp Smart 4K Deep Chroma Frameless TV 75 Inch BuiltIn Receiver 4TC75FN6EX,Sharp,51760.00,60000.00,14%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,51760.0,60000.0,Electronics
SA024EA1R4IYJNAFAMZ,Samsung Smart LED TV 55 Inch 4K UHD with Builtin Receiver  UA55DUE800UXEG,Samsung,19799.00,19999.00,1%,0.0,0,Available,Noor Al Haq electrical appliances MPDS,Electronics,19799.0,19999.0,Electronics
LG178EA30WF3ZNAFAMZ,LG Smart LED TV with Builtin Receiver 55 Inch  4K UHD55QNED806QA,LG,28599.00,30000.00,5%,0.0,0,Available,Noor Al Haq electrical appliances MPDS,Electronics,28599.0,30000.0,Electronics
LG178EA32SX2ZNAFAMZ,LG NanoCell 50 Inch 4K UHD Smart LED TV with Builtin Receiver  50NANO776QA,LG,22920.00,25000.00,8%,0.0,0,Available,Noor Al Haq electrical appliances MPDS,Electronics,22920.0,25000.0,Electronics
EL138EA2BGN29NAFAMZ,Elc 50 Frameless Smart Android 14 BuiltIn Receiver Model 50Z1TSRV,Elc,12799.00,12799.00,0%,0.0,0,Available,Unknown,Electronics,12799.0,12799.0,Electronics
LG178EA2ZVW7VNAFAMZ,LG Smart LED TV With Magic Remote Nanocell 55 Inch  55NANO776RA,LG,25499.00,32000.00,20%,0.0,0,Available,Noor Al Haq electrical appliances MPDS,Electronics,25499.0,32000.0,Electronics
LG178EL242UUFNAFAMZ,LG 43UT80006LA  43 Inch UHD UT80 4K Smart TV AI Magic remote HDR10 webOS242024,LG,16499.00,19999.00,18%,0.0,0,Available,Jumia,Electronics,16499.0,19999.0,Electronics
TO871EA2L86ULNAFAMZ,Tornado HD DLED Smart TV 32 Inch WiFi Connection 32ES4600E,Tornado,7388.00,7388.00,0%,0.0,0,Available,Radio talaat 2000 MPDS,Electronics,7388.0,7388.0,Electronics
LG178EL1ZC60TNAFAMZ,LG 55QNED80T6B  55 Inch QNED QNED80T 4K Smart TV AI Magic remote HDR10 webOS242024,LG,29999.00,34999.00,14%,0.0,0,Available,Jumia,Electronics,29999.0,34999.0,Electronics
SH287EA1QE197NAFAMZ,Sharp Smart Frameless TV 4K  50 Inch BuiltIn Receiver 4TC50FL6EX,Sharp,23365.00,25000.00,7%,0.0,0,Available,Radio Talaat MPDS Marketplace,Electronics,23365.0,25000.0,Electronics
HA144EA21YR13NAFAMZ,Haier H32K70E 32 Inch HD TV  Stereo Speaker  Miracast  Dolby Audio  Built in receiver  BezelLess Design  HDMI Wide Viewing Angle,Haier,5499.00,5499.00,0%,0.0,0,Available,Unknown,Electronics,5499.0,5499.0,Electronics
JA393EA2V671LNAFAMZ,Jac 43 Inch FHD LED TV  43JB320,Jac,8999.00,10500.00,14%,0.0,0,Available,Muasast aleaarbe MPDS,Electronics,8999.0,10500.0,Electronics
GE810EA368LMXNAFAMZ,Android Smart TV Box H96 MAX 4GB  32GB,Unknown Brand,1500.00,1500.00,0%,0.0,0,Available,EM Store,Electronics,1500.0,1500.0,Electronics
TO026EA1LEXBBNAFAMZ,Toshiba 43L3965EA  43inch Full HD LED TV,Toshiba,5832.22,5832.22,0%,4.3,30,Available,Jumia,Electronics,5832.22,5832.22,Electronics
SA024EA0FW7IANAFAMZ,Samsung UA43AU7000  43  Inch 4K Ultra HD Smart TV,Samsung,16169.00,20000.00,19%,4.7,18,Available,Radio Talaat MPDS Marketplace,Electronics,16169.0,20000.0,Electronics
TO026EA0GC0KNNAFAMZ,Toshiba 49L5965EA  49inch Full HD LED Smart TV with Android OS,Toshiba,5599.00,5599.00,0%,0.0,0,Available,Jumia,Electronics,5599.0,5599.0,Electronics
FO388EA0FXDRPNAFAMZ,Fortec Receiver E4 Builtin WiFi And Bluetooth Remote,Fortec,739.00,999.00,26%,2.4,5,Available,Egtec,Electronics,739.0,999.0,Electronics
RT536EA0K01D9NAFAMZ,RT Home RT32SA LED TV 32 INCH HD SMART FRAMELESS,RT Home,5853.00,7000.00,16%,3.0,5,Available,Radio Talaat MPDS Marketplace,Electronics,5853.0,7000.0,Electronics
EL138EA22QQ4XNAFAMZ,Elc 55 Frameless Smart Android 14 BuiltIn Receiver Model 55Z1TSRV,Elc,13499.00,13499.00,0%,0.0,0,Available,Unknown,Electronics,13499.0,13499.0,Electronics
TO026EA0S8OO7NAFAMZ,Toshiba 50U5965EA  50inch 4K Smart Frameless DLED TV,Toshiba,8244.00,8244.00,0%,3.9,7,Available,Jumia,Electronics,8244.0,8244.0,Electronics
TO026EA04FCH3NAFAMZ,Toshiba 49L3965EA  49inch Full HD LED TV,Toshiba,4799.00,4799.00,0%,0.0,0,Available,Jumia,Electronics,4799.0,4799.0,Electronics
CO319EA03N5W3NAFAMZ,Contex LE43Z401  43inch Full HD DLED Display,Contex,3299.00,3299.00,0%,0.0,0,Available,Jumia,Electronics,3299.0,3299.0,Electronics
CO319EA0LI61FNAFAMZ,Contex LE43P28  43inch Full HD DLED Smart TV,Contex,3699.00,3699.00,0%,0.0,0,Available,Jumia,Electronics,3699.0,3699.0,Electronics
CO319EA0LCCXDNAFAMZ,Contex LE3919P01  39inch HD DLED Display,Contex,2399.00,2399.00,0%,4.9,7,Available,Jumia,Electronics,2399.0,2399.0,Electronics
AS954EL03TNVPNAFAMZ,Astra 10000 G  Receiver HD Mini Receiver,Astra,260.00,260.00,0%,4.0,622,Available,Jumia,Electronics,260.0,260.0,Electronics
SK570EL051ZHXNAFAMZ,Skyline HD222i Mini HD Satellite Receiver,Skyline,225.00,225.00,0%,4.2,141,Available,Jumia,Electronics,225.0,225.0,Electronics
FO388EL07Z4U5NAFAMZ,Fortec 999 Plus Satellite Receiver,Fortec,551.00,551.00,0%,0.0,0,Available,Jumia,Electronics,551.0,551.0,Electronics
AS954EL01I3VNNAFAMZ,Astra 10400G1  Receiver HD Mini Receiver,Astra,340.00,340.00,0%,4.0,120,Available,Jumia,Electronics,340.0,340.0,Electronics
AS954EL0VNM9VNAFAMZ,Astra 10400G Receiver HD Mini Receiver,Astra,399.00,399.00,0%,4.2,78,Available,Jumia,Electronics,399.0,399.0,Electronics
FO642EL15LOBJNAFAMZ,Fox Sat Satellite Receiver Fox Sat 2 USB,Fox Sat,360.00,360.00,0%,0.0,0,Available,Jumia,Electronics,360.0,360.0,Electronics
AS954EL0GLWQBNAFAMZ,Astra 7000 Gold Mini  Black,Astra,250.00,250.00,0%,5.0,1,Available,Jumia,Electronics,250.0,250.0,Electronics
JA393EL0EB209NAFAMZ,Jac NGR666 HD Mini Receiver,Jac,169.00,169.00,0%,4.2,236,Available,Jumia,Electronics,169.0,169.0,Electronics
AS954EL0TJJE5NAFAMZ,Astra 10100T Full HD Mini Receiver,Astra,450.00,450.00,0%,0.0,0,Available,Jumia,Electronics,450.0,450.0,Electronics
AS954EL1DO1GLNAFAMZ,Astra 7000G HD Mini Satellite Receiver,Astra,399.00,399.00,0%,3.9,67,Available,Jumia,Electronics,399.0,399.0,Electronics
AS954EL18R5KZNAFAMZ,Astra HD Mini Receiver  10300G,Astra,340.00,340.00,0%,4.5,13,Available,Jumia,Electronics,340.0,340.0,Electronics
TR945TG1J7I6JNAFAMZ,True Gold Sport Cup With Straw 210ml  Purple,True Gold,297.00,396.00,25%,0.0,0,Available,Jossoor Edu Joy Marketplace,Baby Products,297.0,396.0,Baby Products
GE810ST1P14V9NAFAMZ,Potty Trainer To Help Baby,Unknown Brand,700.00,850.00,18%,5.0,2,Available,Baby Mall,Baby Products,700.0,850.0,Baby Products
BU261ST2JEVRMNAFAMZ,Bubbles Breast Pads 30Pcs,Bubbles,189.00,225.00,16%,5.0,8,Available,Mumezshop,Baby Products,189.0,225.0,Baby Products
MO711HB05CZEWNAFAMZ,Molfix Baby Diapers  Mega Pack  Junior Size 5  70 Pieces,Molfix,389.00,633.00,39%,4.4,148,Available,Jumia,Baby Products,389.0,633.0,Baby Products
SA730ST2Q74RQNAFAMZ,Sanosan Baby Bath  Shampoo 100 Ml,Sanosan,182.00,300.00,39%,5.0,2,Available,Lavaloon,Baby Products,182.0,300.0,Baby Products
GE810ST03F5NTNAFAMZ,Rhinoflush Nasal Irrigator For Kids And Adults 2psc,Unknown Brand,75.00,100.00,25%,4.9,21,Available,Station co.,Baby Products,75.0,100.0,Baby Products
GE810TG0F7KKBNAFAMZ,Comfort Seat Sitting Chair Support,Unknown Brand,525.00,650.00,19%,3.0,1,Available,Baby Mall,Baby Products,525.0,650.0,Baby Products
BR765ST2NWL3ONAFAMZ,Johnson Johnsons Sleep Time Oil 200 Ml,Johnson,135.00,192.00,30%,4.3,4,Available,Saydlet Masr co.,Baby Products,135.0,192.0,Baby Products
JO878ST1LDL8ANAFAMZ,Johnsons Baby Sleep Time Oil 75 Ml,Johnson's,77.00,99.00,22%,4.4,22,Available,Sale Booth Marketplace,Baby Products,77.0,99.0,Baby Products
GE810DI1F3CYCNAFAMZ,Mami Baby Bag Plain In The Color Purple,Unknown Brand,319.00,500.00,36%,4.2,21,Available,amo-ali,Baby Products,319.0,500.0,Baby Products
BR952ST2VUFVJNAFAMZ,Tola Baby Shampoo 80 Ml,Tola,105.00,105.00,0%,0.0,0,Available,Alba Pharma,Baby Products,105.0,105.0,Baby Products
GE810TG0XGWEZNAFAMZ,Small Baby Bottle Capacity 350 Ml With Straw And Silicone Straw,Unknown Brand,145.00,260.00,44%,4.0,10,Available,A-To-Z,Baby Products,145.0,260.0,Baby Products
BR032HB12U9PNNAFAMZ,Kiddy XL Jumbo Baby Diapers Size 5  64 Pcs,Kiddy,259.00,389.00,33%,4.2,136,Available,Jumia,Baby Products,259.0,389.0,Baby Products
GE810DI09G823NAFAMZ,The Sweetest Mommy Baby Wide Bag Mix Red White And Navy,Unknown Brand,267.00,400.00,33%,4.5,46,Available,amo-ali,Baby Products,267.0,400.0,Baby Products
BU261ST13NJLCNAFAMZ,Bubbles Manual Breast Pump Light Blue,Bubbles,639.00,799.00,20%,4.5,11,Available,Mumezshop,Baby Products,639.0,799.0,Baby Products
MO711DI0XAWWANAFAMZ,Molfix 3D Extra Large Diapers  Size 6  64 Pcs,Molfix,389.00,633.00,39%,4.3,168,Available,Jumia,Baby Products,389.0,633.0,Baby Products
MO711DI0FFWQYNAFAMZ,Molfix 3D Maxi Diapers  Size 4  80 Pcs,Molfix,389.00,633.00,39%,4.4,364,Available,Jumia,Baby Products,389.0,633.0,Baby Products
FR742FF0QPLRZNAFAMZ,Frida Sun Shine Shower Gel  250 ml,Frida,40.25,58.00,31%,4.2,13,Available,Jumia,Baby Products,40.25,58.0,Baby Products
MO711DI09HKP6NAFAMZ,Molfix 3D Midi Diapers  Size 3  80 Pcs,Molfix,389.00,633.00,39%,4.4,234,Available,Jumia,Baby Products,389.0,633.0,Baby Products
JO878ST0KHFU7NAFAMZ,Johnsons Baby Sleep Time Oil  200ml,Johnson's,96.00,114.00,16%,4.4,36,Available,Jumia,Baby Products,96.0,114.0,Baby Products
MO711DI0WPHAINAFAMZ,Molfix 3D New Born Diapers  Size 1  60 Pcs,Molfix,279.00,425.00,34%,4.3,401,Available,Jumia,Baby Products,279.0,425.0,Baby Products
MO711ST0F13E5NAFAMZ,Molfix Diapers Pants Mega Pack Midi Size 3  80 Pieces,Molfix,399.00,665.00,40%,4.4,69,Available,Jumia,Baby Products,399.0,665.0,Baby Products
BE786HB0F0XIJNAFAMZ,Bebe XL Baby Diapers Size 5  40 Pcs,Bebe,167.00,251.00,33%,3.4,50,Available,Jumia,Baby Products,167.0,251.0,Baby Products
BE670ST1IX4X9NAFAMZ,Bebem Natural Pants Diapers Jumbo Pack Xlarge Size 6  48 Pieces,Bebem,299.95,452.00,34%,4.5,90,Available,Jumia,Baby Products,299.95,452.0,Baby Products
MO711DI12NTCANAFAMZ,Molfix 3D Mini Diapers  Size 2  60 Pcs,Molfix,279.00,425.00,34%,4.4,176,Available,Jumia,Baby Products,279.0,425.0,Baby Products
BR032HB0FMD4BNAFAMZ,Kiddy Small Baby Diapers 2  64 Pcs,Kiddy,189.00,271.00,30%,4.0,57,Available,Jumia,Baby Products,189.0,271.0,Baby Products
BR032HB0LKP63NAFAMZ,Kiddy Stretch Large Diapers Size 4  32 Pcs,Kiddy,158.00,211.00,25%,3.9,61,Available,Jumia,Baby Products,158.0,211.0,Baby Products
BE670ST01C4H9NAFAMZ,Bebem Natural Baby Diapers Mega Pack Junior Size 5  76 Pieces,Bebem,359.00,597.00,40%,4.4,87,Available,Jumia,Baby Products,359.0,597.0,Baby Products
BR032HB03PP0RNAFAMZ,Kiddy New Born Baby Diapers Size 1  40 Pcs,Kiddy,126.00,197.00,36%,4.1,80,Available,Jumia,Baby Products,126.0,197.0,Baby Products
BE670ST1124RXNAFAMZ,Bebem Natural Pants Diapers Jumbo Pack Junior Size 5  58 Pieces,Bebem,365.50,479.00,24%,4.2,90,Available,Jumia,Baby Products,365.5,479.0,Baby Products
BE670ST1IBPBHNAFAMZ,Bebem Natural Baby Diapers Jumbo Pack Xlarge Size 6  48 Pieces,Bebem,289.00,412.00,30%,4.4,61,Available,Jumia,Baby Products,289.0,412.0,Baby Products
SU320ST2AVK6JNAFAMZ,Superkids Water Wipes 72 Wipes,Superkids,55.00,80.00,31%,5.0,4,Available,Jumia,Baby Products,55.0,80.0,Baby Products
BE670ST0D8SKTNAFAMZ,Bebem Natural Baby Diapers Mega Pack Midi Size 3  80 Pieces,Bebem,339.00,548.00,38%,4.2,94,Available,Jumia,Baby Products,339.0,548.0,Baby Products
MO711DI0XWCI2NAFAMZ,Molfix Baby Diaper Pants  Size 5  58 Pcs,Molfix,358.00,633.00,43%,4.4,127,Available,Jumia,Baby Products,358.0,633.0,Baby Products
EV895HB0NYIKCNAFAMZ,Eva Clinic Bebe Diaper Rash Cream 100gm,Eva,84.50,110.00,23%,4.2,54,Available,Jumia,Baby Products,84.5,110.0,Baby Products
JO878ST0F4JE7NAFAMZ,Johnsons Baby Soft Lotion  200ml,Johnson's,121.00,141.00,14%,4.3,9,Available,Jumia,Baby Products,121.0,141.0,Baby Products
BR032HB09O12JNAFAMZ,Kiddy Small Baby Diapers Size 2  40 Pcs,Kiddy,129.00,211.00,39%,3.9,55,Available,Jumia,Baby Products,129.0,211.0,Baby Products
MO711DI0HW01MNAFAMZ,Molfix New Born Baby Diaper  Size 1  44 Pcs,Molfix,217.00,313.00,31%,4.4,51,Available,Jumia,Baby Products,217.0,313.0,Baby Products
BL421ST2CNWK6NAFAMZ,Blankie Kids Daily Moisturizer Face  Body  150 Ml,Blankie,122.00,152.00,20%,4.2,13,Available,Saydlet Masr co.,Baby Products,122.0,152.0,Baby Products
JO878ST0967CFNAFAMZ,Johnsons Baby Sleep Time Lotion  200ml,Johnson's,121.00,141.00,14%,4.6,11,Available,Jumia,Baby Products,121.0,141.0,Baby Products
BR032HB1LAPGRNAFAMZ,Kiddy Stretch XXL Diapers Size 6  222 Pcs,Kiddy,135.00,211.00,36%,3.9,25,Available,Jumia,Baby Products,135.0,211.0,Baby Products
JO878ST0YK9HONAFAMZ,Johnsons Baby Oil Moisturising   75ml,Johnson's,79.00,99.00,20%,4.6,27,Available,Sale Booth Marketplace,Baby Products,79.0,99.0,Baby Products
FR742FF12M9VJNAFAMZ,Frida Sweet Day Shower Gel  250 ml,Frida,40.25,58.00,31%,4.5,20,Available,Jumia,Baby Products,40.25,58.0,Baby Products
BE786HB1K3U97NAFAMZ,Bebe New Born Baby Diapers Size 1  40 Pcs,Bebe,119.00,179.00,34%,4.0,38,Available,Jumia,Baby Products,119.0,179.0,Baby Products
MO711DI13UOJUNAFAMZ,Molfix Extra Large Baby Diaper Pants  Size 6  48 Pcs,Molfix,349.00,519.00,33%,4.4,100,Available,Jumia,Baby Products,349.0,519.0,Baby Products
JO878ST1LZQY7NAFAMZ,Johnsons Baby Sleep Time Shampoo  200ml,Johnson's,79.00,91.00,13%,4.7,18,Available,Jumia,Baby Products,79.0,91.0,Baby Products
SU320ST1SF4FFNAFAMZ,Superkids 3 In 1 Strawberry Milkshake Shampoo 500 ml,Superkids,145.00,200.00,28%,4.8,5,Available,Jumia,Baby Products,145.0,200.0,Baby Products
BU261ST21NFGVNAFAMZ,Bubbles Cotton Breast Pads  30 pcs ,Bubbles,191.00,225.00,15%,5.0,2,Available,Green Med,Baby Products,191.0,225.0,Baby Products
GE810HA25NI2KNAFAMZ,Taha Offer Double Face Safety Lock For Children To Close Drawers Cupboards And Refrigerator 1 Pieces,Unknown Brand,23.42,86.25,73%,3.6,23,Available,TahaEg.Com,Baby Products,23.42,86.25,Baby Products
GE810FC012CJYNAFAMZ,Taha Offer Waterproof Childrens Pouf Lined With Waxed Interior,Unknown Brand,29.54,235.75,87%,4.1,33,Available,TahaEg.Com,Baby Products,29.54,235.75,Baby Products
BR881ST0GP9CCNAFAMZ,Divol Kids Shampoo 250 Ml,Divol,116.00,170.00,32%,4.1,48,Available,Sale Booth Marketplace,Baby Products,116.0,170.0,Baby Products
BE670ST0V3SQ5NAFAMZ,Bebem Natural Baby Diapers Twin Pack New Born Size 1  38 Pieces,Bebem,182.50,252.00,28%,4.5,39,Available,Jumia,Baby Products,182.5,252.0,Baby Products
GE793DI0SW7WANAFAMZ,Germany Baby Diapers 40pcs Size 5  14kg  25kg,Germany Baby,249.00,249.00,0%,4.3,111,Available,elmasria elalmaina consigment,Baby Products,249.0,249.0,Baby Products
MO711DI18M5E2NAFAMZ,Molfix 3D Midi Diapers  Size 3  58 Pcs,Molfix,341.00,479.00,29%,4.5,53,Available,Jumia,Baby Products,341.0,479.0,Baby Products
JO878ST1D9NZ8NAFAMZ,Johnsons Baby Oil  200ml,Johnson's,131.00,180.00,27%,4.6,33,Available,Sale Booth Marketplace,Baby Products,131.0,180.0,Baby Products
MO711ST1K404TNAFAMZ,Molfix Diapers Pants Jumbo Pack Eelarge Size 7  36 Pieces,Molfix,324.50,747.00,57%,4.6,7,Available,Jumia,Baby Products,324.5,747.0,Baby Products
BE786HB0349EZNAFAMZ,Bebe Small Baby Diapers Size 2  40 Pcs,Bebe,131.50,197.00,33%,3.7,58,Available,Jumia,Baby Products,131.5,197.0,Baby Products
MO711DI1EKHFUNAFAMZ,Molfix AB Maxi Diapers  Size 4  58 Pcs,Molfix,329.00,479.00,31%,4.7,93,Available,Jumia,Baby Products,329.0,479.0,Baby Products
BE670ST1CDD9PNAFAMZ,Bebem Natural Baby Diapers Jumbo Pack Mini Size 2  58 Pieces,Bebem,248.00,352.00,30%,4.2,45,Available,Jumia,Baby Products,248.0,352.0,Baby Products
BE670ST10GP65NAFAMZ,Bebem Natural Baby Diapers Jumbo Pack Maxi Size 4  58 Pieces,Bebem,295.00,412.00,28%,4.5,51,Available,Jumia,Baby Products,295.0,412.0,Baby Products
EV895HB0UK7NWNAFAMZ,Eva Clinic Bebe Wipes 60 Wipes Per Pack,Eva,61.50,80.00,23%,4.4,69,Available,Jumia,Baby Products,61.5,80.0,Baby Products
BE670ST170GTPNAFAMZ,Bebem Natural Pants Diapers Jumbo Pack Maxi Size 4  58 Pieces,Bebem,335.00,452.00,26%,4.2,33,Available,Jumia,Baby Products,335.0,452.0,Baby Products
GE810FC2W15P3NAFAMZ,1pc Baby Waterproof AntiDirty Drawing Apron Spring And Autumn Baby Eating Bib Unisex Kids,Unknown Brand,69.00,500.00,86%,5.0,2,Available,AlMalek Home Appliance‬‏ Marketplace,Baby Products,69.0,500.0,Baby Products
MO711DI03J8NENAFAMZ,Molfix 3D Extra Large Diapers  Size 6  48 Pcs,Molfix,329.00,479.00,31%,4.0,87,Available,Jumia,Baby Products,329.0,479.0,Baby Products
